4201	NtGdiDvpColorControl
4202	NtGdiDvpCreateVideoPort
4203	NtGdiDvpDestroyVideoPort
4204	NtGdiDvpFlipVideoPort
4205	NtGdiDvpGetVideoPortBandwidth
4206	NtGdiDvpGetVideoPortField
4207	NtGdiDvpGetVideoPortFlipStatus
4208	NtGdiDvpGetVideoPortInputFormats
4209	NtGdiDvpGetVideoPortLine
4210	NtGdiDvpGetVideoPortOutputFormats
4211	NtGdiDvpGetVideoPortConnectInfo
4212	NtGdiDvpGetVideoSignalStatus
4213	NtGdiDvpUpdateVideoPort
4214	NtGdiDvpWaitForVideoPortSync
4215	NtGdiDvpAcquireNotification
4216	NtGdiDvpReleaseNotification
4217	NtGdiDxgGenericThunk
4218	NtGdiDeleteClientObj
4219	NtGdiDeleteColorSpace
4220	NtGdiDeleteColorTransform
4221	NtGdiDeleteObjectApp
4222	NtGdiDescribePixelFormat
4223	NtGdiDestroyOPMProtectedOutput
4224	NtGdiGetPerBandInfo
4225	NtGdiDoBanding
4226	NtGdiDoPalette
4227	NtGdiDrawEscape
4228	NtGdiEllipse
4229	NtGdiEnableEudc
4230	NtGdiEndDoc
4231	NtGdiEndGdiRendering
4232	NtGdiEndPage
4233	NtGdiEndPath
4234	NtGdiEnumFonts
4235	NtGdiEnumObjects
4236	NtGdiEqualRgn
4237	NtGdiEudcLoadUnloadLink
4238	NtGdiExcludeClipRect
4239	NtGdiExtCreatePen
4240	NtGdiExtCreateRegion
4241	NtGdiExtEscape
4242	NtGdiExtFloodFill
4243	NtGdiExtGetObjectW
4244	NtGdiExtSelectClipRgn
4245	NtGdiExtTextOutW
4246	NtGdiFillPath
4247	NtGdiFillRgn
4248	NtGdiFlattenPath
4249	NtGdiFlush
4250	NtGdiForceUFIMapping
4251	NtGdiFrameRgn
4252	NtGdiFullscreenControl
4253	NtGdiGetAndSetDCDword
4254	NtGdiGetAppClipBox
4255	NtGdiGetBitmapBits
4256	NtGdiGetBitmapDimension
4257	NtGdiGetBoundsRect
4258	NtGdiGetCertificate
4259	NtGdiGetCertificateSize
4260	NtGdiGetCharABCWidthsW
4261	NtGdiGetCharacterPlacementW
4262	NtGdiGetCharSet
4263	NtGdiGetCharWidthW
4264	NtGdiGetCharWidthInfo
4265	NtGdiGetColorAdjustment
4266	NtGdiGetColorSpaceforBitmap
4267	NtGdiGetCOPPCompatibleOPMInformation
4268	NtGdiGetDCDword
4269	NtGdiGetDCforBitmap
4270	NtGdiGetDCObject
4271	NtGdiGetDCPoint
4272	NtGdiGetDeviceCaps
4273	NtGdiGetDeviceGammaRamp
4274	NtGdiGetDeviceCapsAll
4275	NtGdiGetDIBitsInternal
4276	NtGdiGetETM
4277	NtGdiGetEudcTimeStampEx
4278	NtGdiGetFontData
4279	NtGdiGetFontFileData
4280	NtGdiGetFontFileInfo
4281	NtGdiGetFontResourceInfoInternalW
4282	NtGdiGetGlyphIndicesW
4283	NtGdiGetGlyphIndicesWInternal
4284	NtGdiGetGlyphOutline
4285	NtGdiGetOPMInformation
4286	NtGdiGetKerningPairs
4287	NtGdiGetLinkedUFIs
4288	NtGdiGetMiterLimit
4289	NtGdiGetMonitorID
4290	NtGdiGetNearestColor
4291	NtGdiGetNearestPaletteIndex
4292	NtGdiGetObjectBitmapHandle
4293	NtGdiGetOPMRandomNumber
4294	NtGdiGetOutlineTextMetricsInternalW
4295	NtGdiGetPath
4296	NtGdiGetPixel
4297	NtGdiGetRandomRgn
4298	NtGdiGetRasterizerCaps
4299	NtGdiGetRealizationInfo
4300	NtGdiGetRegionData
4301	NtGdiGetRgnBox
4302	NtGdiGetServerMetaFileBits
4303	NtGdiGetSpoolMessage
4304	NtGdiGetStats
4305	NtGdiGetStockObject
4306	NtGdiGetStringBitmapW
4307	NtGdiGetSuggestedOPMProtectedOutputArraySize
4308	NtGdiGetSystemPaletteUse
4309	NtGdiGetTextCharsetInfo
4310	NtGdiGetTextExtent
4311	NtGdiGetTextExtentExW
4312	NtGdiGetTextFaceW
4313	NtGdiGetTextMetricsW
4314	NtGdiGetTransform
4315	NtGdiGetUFI
4316	NtGdiGetEmbUFI
4317	NtGdiGetUFIPathname
4318	NtGdiGetEmbedFonts
4319	NtGdiChangeGhostFont
4320	NtGdiAddEmbFontToDC
4321	NtGdiGetFontUnicodeRanges
4322	NtGdiGetWidthTable
4323	NtGdiGradientFill
4324	NtGdiHfontCreate
4325	NtGdiIcmBrushInfo
